EMS_ID,MONITORING_LOCATION,LATITUDE,LONGITUDE,LOCATION_TYPE,COLLECTION_START,LOCATION_PURPOSE,PERMIT,SAMPLE_CLASS,SAMPLE_STATE,SAMPLE_DESCRIPTOR,PARAMETER_CODE,PARAMETER,ANALYTICAL_METHOD_CODE,ANALYTICAL_METHOD,RESULT_LETTER,RESULT,UNIT,METHOD_DETECTION_LIMIT,QA_INDEX_CODE,UPPER_DEPTH,LOWER_DEPTH
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,AS-T,Arsenic Total,F082,Aliquot;HNO3/HCL dig;ICPMS,NA,2.4e-4,mg/L,1e-4,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,AS-T,Arsenic Total,F082,Aliquot;HNO3/HCL dig;ICPMS,NA,5.3e-4,mg/L,1e-4,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,B--D,Boron Dissolved,F032,Filt.;Acid;ICPMS,<,0.01,mg/L,0.01,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,B--D,Boron Dissolved,F032,Filt.;Acid;ICPMS,<,0.01,mg/L,0.01,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,B--T,Boron Total,F082,Aliquot;HNO3/HCL dig;ICPMS,<,0.01,mg/L,0.01,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,B--T,Boron Total,F082,Aliquot;HNO3/HCL dig;ICPMS,<,0.01,mg/L,0.01,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,BA-D,Barium Dissolved,F032,Filt.;Acid;ICPMS,NA,0.0187,mg/L,1e-4,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,BA-D,Barium Dissolved,F032,Filt.;Acid;ICPMS,NA,0.0293,mg/L,1e-4,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,BA-T,Barium Total,F082,Aliquot;HNO3/HCL dig;ICPMS,NA,0.0183,mg/L,1e-4,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,BA-T,Barium Total,F082,Aliquot;HNO3/HCL dig;ICPMS,NA,0.0292,mg/L,1e-4,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,BE-D,Beryllium Dissolved,F032,Filt.;Acid;ICPMS,<,1e-4,mg/L,1e-4,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,BE-D,Beryllium Dissolved,F032,Filt.;Acid;ICPMS,<,1e-4,mg/L,1e-4,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,BE-T,Beryllium Total,F082,Aliquot;HNO3/HCL dig;ICPMS,<,1e-4,mg/L,1e-4,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,BE-T,Beryllium Total,F082,Aliquot;HNO3/HCL dig;ICPMS,<,1e-4,mg/L,1e-4,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,BI-D,Bismuth Dissolved,F032,Filt.;Acid;ICPMS,<,5e-5,mg/L,5e-5,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,BI-D,Bismuth Dissolved,F032,Filt.;Acid;ICPMS,<,5e-5,mg/L,5e-5,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,BI-T,Bismuth Total,F082,Aliquot;HNO3/HCL dig;ICPMS,<,5e-5,mg/L,5e-5,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,BI-T,Bismuth Total,F082,Aliquot;HNO3/HCL dig;ICPMS,<,5e-5,mg/L,5e-5,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,C--T,Carbon Total,CS01,System Calculation,NA,13.17,mg/L,NA,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,C--T,Carbon Total,CS01,System Calculation,NA,19.79,mg/L,NA,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,CA-D,Calcium Dissolved,F032,Filt.;Acid;ICPMS,NA,16.6,mg/L,0.05,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,CA-D,Calcium Dissolved,F032,Filt.;Acid;ICPMS,NA,23.9,mg/L,0.05,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,CA-T,Calcium Total,F082,Aliquot;HNO3/HCL dig;ICPMS,NA,17.3,mg/L,0.05,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,CA-T,Calcium Total,F082,Aliquot;HNO3/HCL dig;ICPMS,NA,23.4,mg/L,0.05,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,CD-D,Cadmium Dissolved,F032,Filt.;Acid;ICPMS,NA,8.3e-6,mg/L,5e-6,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,CD-D,Cadmium Dissolved,F032,Filt.;Acid;ICPMS,NA,9.6e-6,mg/L,5e-6,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,CD-T,Cadmium Total,F082,Aliquot;HNO3/HCL dig;ICPMS,NA,1.07e-5,mg/L,5e-6,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,CD-T,Cadmium Total,F082,Aliquot;HNO3/HCL dig;ICPMS,NA,1.21e-5,mg/L,5e-6,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,CO-D,Cobalt Dissolved,F032,Filt.;Acid;ICPMS,<,1e-4,mg/L,1e-4,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,CO-D,Cobalt Dissolved,F032,Filt.;Acid;ICPMS,<,1e-4,mg/L,1e-4,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,CO-T,Cobalt Total,F082,Aliquot;HNO3/HCL dig;ICPMS,<,1e-4,mg/L,1e-4,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,CO-T,Cobalt Total,F082,Aliquot;HNO3/HCL dig;ICPMS,<,1e-4,mg/L,1e-4,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,CR-D,Chromium Dissolved,F032,Filt.;Acid;ICPMS,<,1e-4,mg/L,1e-4,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,CR-D,Chromium Dissolved,F032,Filt.;Acid;ICPMS,<,1e-4,mg/L,1e-4,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,CR-T,Chromium Total,F082,Aliquot;HNO3/HCL dig;ICPMS,<,1e-4,mg/L,1e-4,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,CR-T,Chromium Total,F082,Aliquot;HNO3/HCL dig;ICPMS,<,1e-4,mg/L,1e-4,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,CU-D,Copper Dissolved,F032,Filt.;Acid;ICPMS,NA,2.8e-4,mg/L,2e-4,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,CU-D,Copper Dissolved,F032,Filt.;Acid;ICPMS,NA,4.7e-4,mg/L,2e-4,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,CU-T,Copper Total,F082,Aliquot;HNO3/HCL dig;ICPMS,<,5e-4,mg/L,5e-4,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,CU-T,Copper Total,F082,Aliquot;HNO3/HCL dig;ICPMS,<,5e-4,mg/L,5e-4,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,FE-D,Iron Dissolved,X170,ICP,<,0.005,mg/L,0.005,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,FE-D,Iron Dissolved,X170,ICP,<,0.005,mg/L,0.005,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,FE-T,Iron Total,ULTR,Total Metals in Water by ICPMS (Ultra),NA,0.0078,mg/L,0.005,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,FE-T,Iron Total,ULTR,Total Metals in Water by ICPMS (Ultra),NA,0.0102,mg/L,0.005,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,K--D,Potassium Dissolved,F032,Filt.;Acid;ICPMS,NA,0.479,mg/L,0.05,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,K--D,Potassium Dissolved,F032,Filt.;Acid;ICPMS,NA,0.581,mg/L,0.05,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,K--T,Potassium Total,F082,Aliquot;HNO3/HCL dig;ICPMS,NA,0.516,mg/L,0.05,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,K--T,Potassium Total,F082,Aliquot;HNO3/HCL dig;ICPMS,NA,0.584,mg/L,0.05,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,MG-D,Magnesium Dissolved,F032,Filt.;Acid;ICPMS,NA,3.2,mg/L,0.005,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,MG-D,Magnesium Dissolved,F032,Filt.;Acid;ICPMS,NA,6.28,mg/L,0.005,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,MG-T,Magnesium Total,F082,Aliquot;HNO3/HCL dig;ICPMS,NA,3.32,mg/L,0.005,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,MG-T,Magnesium Total,F082,Aliquot;HNO3/HCL dig;ICPMS,NA,6.15,mg/L,0.005,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,MN-D,Manganese Dissolved,F032,Filt.;Acid;ICPMS,NA,2.7e-4,mg/L,1e-4,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,MN-D,Manganese Dissolved,F032,Filt.;Acid;ICPMS,NA,4.5e-4,mg/L,1e-4,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,MN-T,Manganese Total,F082,Aliquot;HNO3/HCL dig;ICPMS,NA,0.00148,mg/L,1e-4,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,MN-T,Manganese Total,F082,Aliquot;HNO3/HCL dig;ICPMS,NA,0.0015,mg/L,1e-4,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,MO-D,Molybdenum Dissolved,F032,Filt.;Acid;ICPMS,NA,5e-4,mg/L,5e-5,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,MO-D,Molybdenum Dissolved,F032,Filt.;Acid;ICPMS,NA,5.71e-4,mg/L,5e-5,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,MO-T,Molybdenum Total,F082,Aliquot;HNO3/HCL dig;ICPMS,NA,5.7e-4,mg/L,5e-5,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,MO-T,Molybdenum Total,F082,Aliquot;HNO3/HCL dig;ICPMS,NA,5.91e-4,mg/L,5e-5,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,NA-D,Sodium Dissolved,F032,Filt.;Acid;ICPMS,NA,1.09,mg/L,0.05,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,NA-D,Sodium Dissolved,F032,Filt.;Acid;ICPMS,NA,2.14,mg/L,0.05,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,NA-T,Sodium Total,F082,Aliquot;HNO3/HCL dig;ICPMS,NA,1.12,mg/L,0.05,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,NA-T,Sodium Total,F082,Aliquot;HNO3/HCL dig;ICPMS,NA,2.28,mg/L,0.05,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,NI-D,Nickel Dissolved,F032,Filt.;Acid;ICPMS,<,5e-4,mg/L,5e-4,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,NI-D,Nickel Dissolved,F032,Filt.;Acid;ICPMS,<,5e-4,mg/L,5e-4,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,NI-T,Nickel Total,F082,Aliquot;HNO3/HCL dig;ICPMS,<,5e-4,mg/L,5e-4,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,NI-T,Nickel Total,F082,Aliquot;HNO3/HCL dig;ICPMS,<,5e-4,mg/L,5e-4,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,P--D,Phosphorus Total Dissolved,F122,Persulfate Dig;Col'm,NA,0.0039,mg/L,0.002,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,P--D,Phosphorus Total Dissolved,F122,Persulfate Dig;Col'm,NA,0.0048,mg/L,0.002,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,P--D,Phosphorus Total Dissolved,X170,ICP,<,0.01,mg/L,0.01,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,P--D,Phosphorus Total Dissolved,X170,ICP,<,0.01,mg/L,0.01,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,P--T,Phosphorus Total,ULTR,Total Metals in Water by ICPMS (Ultra),<,0.03,mg/L,0.03,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,P--T,Phosphorus Total,ULTR,Total Metals in Water by ICPMS (Ultra),<,0.03,mg/L,0.03,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,P--T,Phosphorus Total,X307,Persulf/H2SO4 Dig:Col'm,NA,0.0067,mg/L,0.002,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,P--T,Phosphorus Total,X307,Persulf/H2SO4 Dig:Col'm,NA,0.0075,mg/L,0.002,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,PB-D,Lead Dissolved,F032,Filt.;Acid;ICPMS,<,5e-5,mg/L,5e-5,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,PB-D,Lead Dissolved,F032,Filt.;Acid;ICPMS,<,5e-5,mg/L,5e-5,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,PB-T,Lead Total,F082,Aliquot;HNO3/HCL dig;ICPMS,<,5e-5,mg/L,5e-5,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,PB-T,Lead Total,F082,Aliquot;HNO3/HCL dig;ICPMS,NA,6e-5,mg/L,5e-5,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,S--D,Sulfur Dissolved,F032,Filt.;Acid;ICPMS,NA,2.79,mg/L,0.5,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,S--D,Sulfur Dissolved,F032,Filt.;Acid;ICPMS,NA,4.49,mg/L,0.5,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,S--T,Sulfur Total,F082,Aliquot;HNO3/HCL dig;ICPMS,NA,3.15,mg/L,0.5,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,S--T,Sulfur Total,F082,Aliquot;HNO3/HCL dig;ICPMS,NA,4.77,mg/L,0.5,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,SB-D,Antimony Dissolved,F032,Filt.;Acid;ICPMS,<,1e-4,mg/L,1e-4,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,SB-D,Antimony Dissolved,F032,Filt.;Acid;ICPMS,<,1e-4,mg/L,1e-4,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,SB-T,Antimony Total,F082,Aliquot;HNO3/HCL dig;ICPMS,<,1e-4,mg/L,1e-4,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,SB-T,Antimony Total,F082,Aliquot;HNO3/HCL dig;ICPMS,<,1e-4,mg/L,1e-4,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,SE-D,Selenium Dissolved,F032,Filt.;Acid;ICPMS,NA,2.4e-4,mg/L,5e-5,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,SE-D,Selenium Dissolved,F032,Filt.;Acid;ICPMS,NA,5.62e-4,mg/L,5e-5,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,SE-T,Selenium Total,F082,Aliquot;HNO3/HCL dig;ICPMS,NA,2.51e-4,mg/L,5e-5,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,SE-T,Selenium Total,F082,Aliquot;HNO3/HCL dig;ICPMS,NA,5.11e-4,mg/L,5e-5,B,NA,118
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,SI-D,Silicon Dissolved,F032,Filt.;Acid;ICPMS,NA,0.859,mg/L,0.05,B,0,20
E216950,KOOTENAY LAKE AT KEMBELL CR. (KLF 2),49.9806,-116.8917,LAKE OR POND,2018-08-28T01:53:00Z,TREND,NA,Regular,Fresh Water,General,SI-D,Silicon Dissolved,F032,Filt.;Acid;ICPMS,NA,2.64,mg/L,0.05,B,NA,118
